id,country,code,zone,rate
9650,PHILIPPINES ,632375,5,75
9651,PHILIPPINES ,632376,5,75
9652,PHILIPPINES ,632400,5,75
9653,PHILIPPINES ,632401,5,75
9654,PHILIPPINES ,632402,5,75
9655,PHILIPPINES ,632403,5,75
9656,PHILIPPINES ,632404,5,75
9657,PHILIPPINES ,632405,5,75
9658,PHILIPPINES ,632421,5,75
9659,PHILIPPINES ,632422,5,75
9660,PHILIPPINES ,632423,5,75
9661,PHILIPPINES ,632425,5,75
9662,PHILIPPINES ,632426,5,75
9663,PHILIPPINES ,632441,5,75
9664,PHILIPPINES ,632442,5,75
9665,PHILIPPINES ,632451,5,75
9666,PHILIPPINES ,632452,5,75
9667,PHILIPPINES ,632457,5,75
9668,PHILIPPINES ,632458,5,75
9669,PHILIPPINES ,632459,5,75
9670,PHILIPPINES ,632460,5,75
9671,PHILIPPINES ,632461,5,75
9672,PHILIPPINES ,632462,5,75
9673,PHILIPPINES ,632463,5,75
9674,PHILIPPINES ,632464,5,75
9675,PHILIPPINES ,632465,5,75
9676,PHILIPPINES ,632470,5,75
9677,PHILIPPINES ,632471,5,75
9678,PHILIPPINES ,632472,5,75
9679,PHILIPPINES ,632475,5,75
9680,PHILIPPINES ,632476,5,75
9681,PHILIPPINES ,632477,5,75
9682,PHILIPPINES ,632478,5,75
9683,PHILIPPINES ,632479,5,75
9684,PHILIPPINES ,632521,5,75
9685,PHILIPPINES ,632522,5,75
9686,PHILIPPINES ,632523,5,75
9687,PHILIPPINES ,632524,5,75
9688,PHILIPPINES ,632525,5,75
9689,PHILIPPINES ,632526,5,75
9690,PHILIPPINES ,632527,5,75
9691,PHILIPPINES ,632528,5,75
9692,PHILIPPINES ,632530,5,75
9693,PHILIPPINES ,632531,5,75
9694,PHILIPPINES ,632532,5,75
9695,PHILIPPINES ,632533,5,75
9696,PHILIPPINES ,632534,5,75
9697,PHILIPPINES ,632535,5,75
9698,PHILIPPINES ,632536,5,75
9699,PHILIPPINES ,632570,5,75
9700,PHILIPPINES ,632571,5,75
9701,PHILIPPINES ,632572,5,75
9702,PHILIPPINES ,632573,5,75
9703,PHILIPPINES ,632574,5,75
9704,PHILIPPINES ,632575,5,75
9705,PHILIPPINES ,632578,5,75
9706,PHILIPPINES ,632579,5,75
9707,PHILIPPINES ,632580,5,75
9708,PHILIPPINES ,632581,5,75
9709,PHILIPPINES ,632582,5,75
9710,PHILIPPINES ,632583,5,75
9711,PHILIPPINES ,632584,5,75
9712,PHILIPPINES ,632588,5,75
9713,PHILIPPINES ,632589,5,75
9714,PHILIPPINES ,632620,5,75
9715,PHILIPPINES ,632626,5,75
9716,PHILIPPINES ,632627,5,75
9717,PHILIPPINES ,632628,5,75
9718,PHILIPPINES ,632631,5,75
9719,PHILIPPINES ,632632,5,75
9720,PHILIPPINES ,632633,5,75
9721,PHILIPPINES ,632634,5,75
9722,PHILIPPINES ,632635,5,75
9723,PHILIPPINES ,632636,5,75
9724,PHILIPPINES ,632637,5,75
9725,PHILIPPINES ,632638,5,75
9726,PHILIPPINES ,632640,5,75
9727,PHILIPPINES ,632641,5,75
9728,PHILIPPINES ,632642,5,75
9729,PHILIPPINES ,632643,5,75
9730,PHILIPPINES ,632645,5,75
9731,PHILIPPINES ,632646,5,75
9732,PHILIPPINES ,632647,5,75
9733,PHILIPPINES ,632660,5,75
9734,PHILIPPINES ,632661,5,75
9735,PHILIPPINES ,632662,5,75
9736,PHILIPPINES ,632663,5,75
9737,PHILIPPINES ,632664,5,75
9738,PHILIPPINES ,632666,5,75
9739,PHILIPPINES ,632667,5,75
9740,PHILIPPINES ,632668,5,75
9741,PHILIPPINES ,632669,5,75
9742,PHILIPPINES ,632671,5,75
9743,PHILIPPINES ,632672,5,75
9744,PHILIPPINES ,632681,5,75
9745,PHILIPPINES ,632682,5,75
9746,PHILIPPINES ,632683,5,75
9747,PHILIPPINES ,632687,5,75
9748,PHILIPPINES ,632688,5,75
9749,PHILIPPINES ,632689,5,75
9750,PHILIPPINES ,632692,5,75
9751,PHILIPPINES ,632695,5,75
9752,PHILIPPINES ,632696,5,75
9753,PHILIPPINES ,632697,5,75
9754,PHILIPPINES ,632710,5,75
9755,PHILIPPINES ,632711,5,75
9756,PHILIPPINES ,632712,5,75
9757,PHILIPPINES ,632713,5,75
9758,PHILIPPINES ,632714,5,75
9759,PHILIPPINES ,632715,5,75
9760,PHILIPPINES ,632716,5,75
9761,PHILIPPINES ,632721,5,75
9762,PHILIPPINES ,632722,5,75
9763,PHILIPPINES ,632723,5,75
9764,PHILIPPINES ,632724,5,75
9765,PHILIPPINES ,632725,5,75
9766,PHILIPPINES ,632726,5,75
9767,PHILIPPINES ,632727,5,75
9768,PHILIPPINES ,632731,5,75
9769,PHILIPPINES ,632732,5,75
9770,PHILIPPINES ,632733,5,75
9771,PHILIPPINES ,632734,5,75
9772,PHILIPPINES ,632735,5,75
9773,PHILIPPINES ,632736,5,75
9774,PHILIPPINES ,632737,5,75
9775,PHILIPPINES ,632740,5,75
9776,PHILIPPINES ,632741,5,75
9777,PHILIPPINES ,632742,5,75
9778,PHILIPPINES ,632743,5,75
9779,PHILIPPINES ,632749,5,75
9780,PHILIPPINES ,632790,5,75
9781,PHILIPPINES ,632911,5,75
9782,PHILIPPINES ,632912,5,75
9783,PHILIPPINES ,632913,5,75
9784,PHILIPPINES ,632930,5,75
9785,PHILIPPINES ,632931,5,75
9786,PHILIPPINES ,632932,5,75
9787,PHILIPPINES ,632935,5,75
9788,PHILIPPINES ,632936,5,75
9789,PHILIPPINES ,632937,5,75
9790,PHILIPPINES ,632938,5,75
9791,PHILIPPINES ,632939,5,75
9792,PHILIPPINES ,632941,5,75
9793,PHILIPPINES ,632942,5,75
9794,PHILIPPINES ,632947,5,75
9795,PHILIPPINES ,632948,5,75
9796,PHILIPPINES ,632951,5,75
9797,PHILIPPINES ,632952,5,75
9798,PHILIPPINES ,632953,5,75
9799,PHILIPPINES ,632961,5,75
9800,PHILIPPINES ,632962,5,75
9801,PHILIPPINES ,632967,5,75
9802,PHILIPPINES ,632981,5,75
9803,PHILIPPINES ,632982,5,75
9804,PHILIPPINES ,632983,5,75
9805,PHILIPPINES ,632984,5,75
9806,PHILIPPINES ,632985,5,75
9807,PHILIPPINES ,632986,5,75
9808,PHILIPPINES ,632987,5,75
9809,PHILIPPINES ,632988,5,75
9810,PHILIPPINES ,632989,5,75
9811,PHILIPPINES ,632990,5,75
9812,PHILIPPINES ,632991,5,75
9813,PHILIPPINES ,632993,5,75
9814,PHILIPPINES ,632994,5,75
9815,PHILIPPINES ,632995,5,75
9816,PHILIPPINES ,632996,5,75
9817,PHILIPPINES ,632997,5,75
9818,PHILIPPINES ,632998,5,75
9819,PHILIPPINES ,632999,5,75
9820,PHILIPPINES ,633223,5,75
9821,PHILIPPINES ,633226,5,75
9822,PHILIPPINES ,633234,5,75
9823,PHILIPPINES ,633250,5,75
9824,PHILIPPINES ,633251,5,75
9825,PHILIPPINES ,633252,5,75
9826,PHILIPPINES ,633258,5,75
9827,PHILIPPINES ,633332,5,75
9828,PHILIPPINES ,633333,5,75
9829,PHILIPPINES ,633339,5,75
9830,PHILIPPINES ,633385,5,75
9831,PHILIPPINES ,633388,5,75
9832,PHILIPPINES ,633397,5,75
9833,PHILIPPINES ,633421,5,75
9834,PHILIPPINES ,633443,5,75
9835,PHILIPPINES ,633444,5,75
9836,PHILIPPINES ,633445,5,75
9837,PHILIPPINES ,633446,5,75
9838,PHILIPPINES ,633447,5,75
9839,PHILIPPINES ,633449,5,75
9840,PHILIPPINES ,633552,5,75
9841,PHILIPPINES ,633553,5,75
9842,PHILIPPINES ,633554,5,75
9843,PHILIPPINES ,633662,5,75
9844,PHILIPPINES ,633663,5,75
9845,PHILIPPINES ,633664,5,75
9846,PHILIPPINES ,633665,5,75
9847,PHILIPPINES ,633666,5,75
9848,PHILIPPINES ,633841,5,75
9849,PHILIPPINES ,633842,5,75
9850,PHILIPPINES ,634271,5,75
9851,PHILIPPINES ,634272,5,75
9852,PHILIPPINES ,634275,5,75
9853,PHILIPPINES ,634278,5,75
9854,PHILIPPINES ,634279,5,75
9855,PHILIPPINES ,634281,5,75
9856,PHILIPPINES ,634370,5,75
9857,PHILIPPINES ,634372,5,75
9858,PHILIPPINES ,634373,5,75
9859,PHILIPPINES ,634374,5,75
9860,PHILIPPINES ,634375,5,75
9861,PHILIPPINES ,634377,5,75
9862,PHILIPPINES ,634378,5,75
9863,PHILIPPINES ,634476,5,75
9864,PHILIPPINES ,634479,5,75
9865,PHILIPPINES ,634480,5,75
9866,PHILIPPINES ,634481,5,75
9867,PHILIPPINES ,634483,5,75
9868,PHILIPPINES ,634488,5,75
9869,PHILIPPINES ,634490,5,75
9870,PHILIPPINES ,634491,5,75
9871,PHILIPPINES ,634492,5,75
9872,PHILIPPINES ,634493,5,75
9873,PHILIPPINES ,634494,5,75
9874,PHILIPPINES ,634495,5,75
9875,PHILIPPINES ,634497,5,75
9876,PHILIPPINES ,634540,5,75
9877,PHILIPPINES ,634542,5,75
9878,PHILIPPINES ,634543,5,75
9879,PHILIPPINES ,634545,5,75
9880,PHILIPPINES ,634547,5,75
9881,PHILIPPINES ,634560,5,75
9882,PHILIPPINES ,634561,5,75
9883,PHILIPPINES ,634562,5,75
9884,PHILIPPINES ,634563,5,75
9885,PHILIPPINES ,634564,5,75
9886,PHILIPPINES ,634565,5,75
9887,PHILIPPINES ,634590,5,75
9888,PHILIPPINES ,634591,5,75
9889,PHILIPPINES ,634593,5,75
9890,PHILIPPINES ,634597,5,75
9891,PHILIPPINES ,634665,5,75
9892,PHILIPPINES ,634668,5,75
9893,PHILIPPINES ,634669,5,75
9894,PHILIPPINES ,634722,5,75
9895,PHILIPPINES ,634723,5,75
9896,PHILIPPINES ,634724,5,75
9897,PHILIPPINES ,634791,5,75
9898,PHILIPPINES ,634793,5,75
9899,PHILIPPINES ,634842,5,75
9900,PHILIPPINES ,634843,5,75
9901,PHILIPPINES ,634871,5,75
9902,PHILIPPINES ,634872,5,75
9903,PHILIPPINES ,634950,5,75
9904,PHILIPPINES ,634952,5,75
9905,PHILIPPINES ,634953,5,75
9906,PHILIPPINES ,634954,5,75
9907,PHILIPPINES ,634956,5,75
9908,PHILIPPINES ,634957,5,75
9909,PHILIPPINES ,634959,5,75
9910,PHILIPPINES ,635273,5,75
9911,PHILIPPINES ,635274,5,75
9912,PHILIPPINES ,635487,5,75
9913,PHILIPPINES ,635488,5,75
9914,PHILIPPINES ,635633,5,75
9915,PHILIPPINES ,635658,5,75
9916,PHILIPPINES ,636285,5,75
9917,PHILIPPINES ,636286,5,75
9918,PHILIPPINES ,636287,5,75
9919,PHILIPPINES ,636291,5,75
9920,PHILIPPINES ,636292,5,75
9921,PHILIPPINES ,636293,5,75
9922,PHILIPPINES ,636294,5,75
9923,PHILIPPINES ,636295,5,75
9924,PHILIPPINES ,636296,5,75
9925,PHILIPPINES ,636299,5,75
9926,PHILIPPINES ,636383,5,75
9927,PHILIPPINES ,636384,5,75
9928,PHILIPPINES ,636385,5,75
9929,PHILIPPINES ,636387,5,75
9930,PHILIPPINES ,636452,5,75
9931,PHILIPPINES ,636454,5,75
9932,PHILIPPINES ,636455,5,75
9933,PHILIPPINES ,636456,5,75
9934,PHILIPPINES ,636457,5,75
9935,PHILIPPINES ,636580,5,75
9936,PHILIPPINES ,636590,5,75
9937,PHILIPPINES ,636591,5,75
9938,PHILIPPINES ,636884,5,75
9939,PHILIPPINES ,636885,5,75
9940,PHILIPPINES ,636887,5,75
9941,PHILIPPINES ,636888,5,75
9942,PHILIPPINES ,637260,5,75
9943,PHILIPPINES ,637261,5,75
9944,PHILIPPINES ,637268,5,75
9945,PHILIPPINES ,637288,5,75
9946,PHILIPPINES ,637442,5,75
9947,PHILIPPINES ,637444,5,75
9948,PHILIPPINES ,637552,5,75
9949,PHILIPPINES ,637830,5,75
9950,PHILIPPINES ,637831,5,75
9951,PHILIPPINES ,637834,5,75
9952,PHILIPPINES ,637835,5,75
9953,PHILIPPINES ,637836,5,75
9954,PHILIPPINES ,637837,5,75
9955,PHILIPPINES ,637839,5,75
9956,PHILIPPINES ,637888,5,75
9957,PHILIPPINES ,638350,5,75
9958,PHILIPPINES ,638351,5,75
9959,PHILIPPINES ,638352,5,75
9960,PHILIPPINES ,638355,5,75
9961,PHILIPPINES ,638595,5,75
9962,PHILIPPINES ,638596,5,75
9963,PHILIPPINES ,638597,5,75
9964,PHILIPPINES ,638598,5,75
9965,PHILIPPINES ,638661,5,75
9966,PHILIPPINES ,638662,5,75
9967,PHILIPPINES ,638663,5,75
9968,PHILIPPINES ,638664,5,75
9969,PHILIPPINES ,638695,5,75
9970,PHILIPPINES ,638797,5,75
9971,PHILIPPINES ,638798,5,75
9972,PHILIPPINES ,638852,5,75
9973,PHILIPPINES ,638853,5,75
9974,PHILIPPINES ,638854,5,75
9975,PHILIPPINES ,638855,5,75
9976,PHILIPPINES ,638856,5,75
9977,PHILIPPINES ,638857,5,75
9978,PHILIPPINES ,638870,5,75
9979,PHILIPPINES ,6322735,5,75
9980,PHILIPPINES ,6322736,5,75
9981,PHILIPPINES ,6322737,5,75
9982,PHILIPPINES ,6322738,5,75
9983,PHILIPPINES ,6332250,5,75
9984,PHILIPPINES ,6332252,5,75
9985,PHILIPPINES ,6332253,5,75
9986,PHILIPPINES ,6332254,5,75
9987,PHILIPPINES ,6332255,5,75
9988,PHILIPPINES ,6332256,5,75
9989,PHILIPPINES ,6332259,5,75
9990,PHILIPPINES ,6332272,5,75
9991,PHILIPPINES ,6332273,5,75
9992,PHILIPPINES ,6332292,5,75
9993,PHILIPPINES ,6332296,5,75
9994,PHILIPPINES ,6332367,5,75
9995,PHILIPPINES ,6332563,5,75
9996,PHILIPPINES ,6332564,5,75
9997,PHILIPPINES ,6333351,5,75
9998,PHILIPPINES ,6333361,5,75
9999,PHILIPPINES ,6333362,5,75
10000,PHILIPPINES ,6334485,5,75
10001,PHILIPPINES ,6334488,5,75
10002,PHILIPPINES ,6342332,5,75
10003,PHILIPPINES ,6342333,5,75
10004,PHILIPPINES ,6342334,5,75
10005,PHILIPPINES ,6342342,5,75
10006,PHILIPPINES ,6342373,5,75
10007,PHILIPPINES ,6342704,5,75
10008,PHILIPPINES ,6344456,5,75
10009,PHILIPPINES ,6344463,5,75
10010,PHILIPPINES ,6344464,5,75
10011,PHILIPPINES ,6344486,5,75
10012,PHILIPPINES ,6344490,5,75
10013,PHILIPPINES ,6344892,5,75
10014,PHILIPPINES ,6344893,5,75
10015,PHILIPPINES ,6344896,5,75
10016,PHILIPPINES ,6344897,5,75
10017,PHILIPPINES ,6344898,5,75
10018,PHILIPPINES ,6344960,5,75
10019,PHILIPPINES ,6344961,5,75
10020,PHILIPPINES ,6344964,5,75
10021,PHILIPPINES ,6344965,5,75
10022,PHILIPPINES ,6344966,5,75
10023,PHILIPPINES ,6344967,5,75
10024,PHILIPPINES ,6344968,5,75
10025,PHILIPPINES ,6345491,5,75
10026,PHILIPPINES ,6345492,5,75
10027,PHILIPPINES ,6345493,5,75
10028,PHILIPPINES ,6345495,5,75
10029,PHILIPPINES ,6345496,5,75
10030,PHILIPPINES ,6345497,5,75
10031,PHILIPPINES ,6345498,5,75
10032,PHILIPPINES ,6345923,5,75
10033,PHILIPPINES ,6345925,5,75
10034,PHILIPPINES ,6345961,5,75
10035,PHILIPPINES ,6345962,5,75
10036,PHILIPPINES ,6345963,5,75
10037,PHILIPPINES ,6345966,5,75
10038,PHILIPPINES ,6345982,5,75
10039,PHILIPPINES ,6345983,5,75
10040,PHILIPPINES ,6345985,5,75
10041,PHILIPPINES ,6349550,5,75
10042,PHILIPPINES ,6349554,5,75
10043,PHILIPPINES ,6349557,5,75
10044,PHILIPPINES ,6349559,5,75
10045,PHILIPPINES ,6349808,5,75
10046,PHILIPPINES ,6354835,5,75
10047,PHILIPPINES ,6354836,5,75
10048,PHILIPPINES ,6354837,5,75
10049,PHILIPPINES ,6356533,5,75
10050,PHILIPPINES ,6356558,5,75
10051,PHILIPPINES ,6356559,5,75
10052,PHILIPPINES ,6362750,5,75
10053,PHILIPPINES ,6362981,5,75
10054,PHILIPPINES ,6362982,5,75
10055,PHILIPPINES ,6362983,5,75
10056,PHILIPPINES ,6362984,5,75
10057,PHILIPPINES ,6362985,5,75
10058,PHILIPPINES ,6362986,5,75
10059,PHILIPPINES ,6362987,5,75
10060,PHILIPPINES ,6364421,5,75
10061,PHILIPPINES ,6364425,5,75
10062,PHILIPPINES ,6364429,5,75
10063,PHILIPPINES ,6364431,5,75
10064,PHILIPPINES ,6364471,5,75
10065,PHILIPPINES ,6364477,5,75
10066,PHILIPPINES ,6364533,5,75
10067,PHILIPPINES ,6364535,5,75
10068,PHILIPPINES ,6364536,5,75
10069,PHILIPPINES ,6372242,5,75
10070,PHILIPPINES ,6375540,5,75
10071,PHILIPPINES ,6377770,5,75
10072,PHILIPPINES ,6377772,5,75
10073,PHILIPPINES ,6377773,5,75
10074,PHILIPPINES ,6377774,5,75
10075,PHILIPPINES ,6377775,5,75
10076,PHILIPPINES ,6377776,5,75
10077,PHILIPPINES ,6377777,5,75
10078,PHILIPPINES ,6377779,5,75
10079,PHILIPPINES ,6378323,5,75
10080,PHILIPPINES ,6378324,5,75
10081,PHILIPPINES ,6378325,5,75
10082,PHILIPPINES ,6378333,5,75
10083,PHILIPPINES ,6378334,5,75
10084,PHILIPPINES ,6378335,5,75
10085,PHILIPPINES ,6378336,5,75
10086,PHILIPPINES ,6378337,5,75
10087,PHILIPPINES ,6378338,5,75
10088,PHILIPPINES ,6378624,5,75
10089,PHILIPPINES ,6378652,5,75
10090,PHILIPPINES ,6378672,5,75
10091,PHILIPPINES ,6378838,5,75
10092,PHILIPPINES ,6378844,5,75
10093,PHILIPPINES ,6382911,5,75
10094,PHILIPPINES ,6388583,5,75
10095,PHILIPPINES ,6388584,5,75
10096,PHILIPPINES ,6388585,5,75
10097,PHILIPPINES ,6388586,5,75
10098,PHILIPPINES ,6388587,5,75
10099,PHILIPPINES ,6388588,5,75
10100,PHILIPPINES ,6388589,5,75
10101,PHILIPPINES ,6388592,5,75
10102,PHILIPPINES ,6388595,5,75
10103,PHILIPPINES ,6388596,5,75
10104,PHILIPPINES ,6388597,5,75
10105,PHILIPPINES ,6310181818,5,75
10106,PHILIPPINES ,6310181819,5,75
10107,PHILIPPINES ,63,5,75
10108,POLAND ,48532,8,150
10109,POLAND ,48600,8,150
10110,POLAND ,48602,8,150
10111,POLAND ,48604,8,150
10112,POLAND ,48606,8,150
10113,POLAND ,48608,8,150
10114,POLAND ,48660,8,150
10115,POLAND ,48662,8,150
10116,POLAND ,48664,8,150
10117,POLAND ,48668,8,150
10118,POLAND ,48692,8,150
10119,POLAND ,48694,8,150
10120,POLAND ,48696,8,150
10121,POLAND ,48698,8,150
10122,POLAND ,48784,8,150
10123,POLAND ,48787,8,150
10124,POLAND ,48788,8,150
10125,POLAND ,48880,8,150
10126,POLAND ,48882,8,150
10127,POLAND ,48884,8,150
10128,POLAND ,48886,8,150
10129,POLAND ,48888,8,150
10130,POLAND ,48889,8,150
10131,POLAND ,486660,8,150
10132,POLAND ,486661,8,150
10133,POLAND ,486662,8,150
10134,POLAND ,486663,8,150
10135,POLAND ,486664,8,150
10136,POLAND ,486665,8,150
10137,POLAND ,486667,8,150
10138,POLAND ,486668,8,150
10139,POLAND ,486669,8,150
10140,POLAND ,487272,8,150
10141,POLAND ,487273,8,150
10142,POLAND ,487281,8,150
10143,POLAND ,487282,8,150
10144,POLAND ,487283,8,150
10145,POLAND ,487284,8,150
10146,POLAND ,487285,8,150
10147,POLAND ,487286,8,150
10148,POLAND ,487287,8,150
10149,POLAND ,487288,8,150
10150,POLAND ,487289,8,150
10151,POLAND ,487951,8,150
10152,POLAND ,487952,8,150
10153,POLAND ,487953,8,150
10154,POLAND ,487954,8,150
10155,POLAND ,487955,8,150
10156,POLAND ,488810,8,150
10157,POLAND ,488818,8,150
10158,POLAND ,488819,8,150
10159,POLAND ,488833,8,150
10160,POLAND ,488838,8,150
10161,POLAND ,487227,8,150
10162,POLAND ,487370,8,150
10163,POLAND ,4850,10,250
10164,POLAND ,4851,10,250
10165,POLAND ,48780,10,250
10166,POLAND ,48786,10,250
10167,POLAND ,48797,10,250
10168,POLAND ,48798,10,250
10169,POLAND ,486900,10,250
10170,POLAND ,486901,10,250
10171,POLAND ,486902,10,250
10172,POLAND ,486903,10,250
10173,POLAND ,486904,10,250
10174,POLAND ,486905,10,250
10175,POLAND ,486906,10,250
10176,POLAND ,486908,10,250
10177,POLAND ,486909,10,250
10178,POLAND ,487890,10,250
10179,POLAND ,487891,10,250
10180,POLAND ,487892,10,250
10181,POLAND ,487893,10,250
10182,POLAND ,487894,10,250
10183,POLAND ,487990,10,250
10184,POLAND ,487997,10,250
10185,POLAND ,487998,10,250
10186,POLAND ,487999,10,250
10187,POLAND ,48720,8,150
10188,POLAND ,486907,8,150
10189,POLAND ,486990,8,150
10190,POLAND ,486991,8,150
10191,POLAND ,486992,8,150
10192,POLAND ,486993,8,150
10193,POLAND ,486994,8,150
10194,POLAND ,487271,8,150
10195,POLAND ,487280,8,150
10196,POLAND ,487297,8,150
10197,POLAND ,487298,8,150
10198,POLAND ,487299,8,150
10199,POLAND ,488811,8,150
10200,POLAND ,4869960,8,150
10201,POLAND ,4869961,8,150
10202,POLAND ,4869962,8,150
10203,POLAND ,4869963,8,150
10204,POLAND ,4869964,8,150
10205,POLAND ,4869965,8,150
10206,POLAND ,4869966,8,150
10207,POLAND ,4869968,8,150
10208,POLAND ,48530,8,150
10209,POLAND ,48531,8,150
10210,POLAND ,48533,8,150
10211,POLAND ,48535,8,150
10212,POLAND ,48790,8,150
10213,POLAND ,48791,8,150
10214,POLAND ,48792,8,150
10215,POLAND ,48793,8,150
10216,POLAND ,48794,8,150
10217,POLAND ,48796,8,150
10218,POLAND ,486666,8,150
10219,POLAND ,487950,8,150
10220,POLAND ,487956,8,150
10221,POLAND ,487957,8,150
10222,POLAND ,487958,8,150
10223,POLAND ,487959,8,150
10224,POLAND ,487991,8,150
10225,POLAND ,487992,8,150
10226,POLAND ,487993,8,150
10227,POLAND ,487994,8,150
10228,POLAND ,487995,8,150
10229,POLAND ,488830,8,150
10230,POLAND ,488831,8,150
10231,POLAND ,488832,8,150
10232,POLAND ,488834,8,150
10233,POLAND ,488835,8,150
10234,POLAND ,488836,8,150
10235,POLAND ,488837,8,150
10236,POLAND ,488839,8,150
10237,POLAND ,4869967,8,150
10238,POLAND ,4869969,8,150
10239,POLAND ,48601,8,150
10240,POLAND ,48603,8,150
10241,POLAND ,48605,8,150
10242,POLAND ,48607,8,150
10243,POLAND ,48609,8,150
10244,POLAND ,48661,8,150
10245,POLAND ,48663,8,150
10246,POLAND ,48665,8,150
10247,POLAND ,48667,8,150
10248,POLAND ,48669,8,150
10249,POLAND ,48691,8,150
10250,POLAND ,48693,8,150
10251,POLAND ,48695,8,150
10252,POLAND ,48697,8,150
10253,POLAND ,48721,8,150
10254,POLAND ,48722,8,150
10255,POLAND ,48723,8,150
10256,POLAND ,48724,8,150
10257,POLAND ,48725,8,150
10258,POLAND ,48726,8,150
10259,POLAND ,48781,8,150
10260,POLAND ,48782,8,150
10261,POLAND ,48783,8,150
10262,POLAND ,48785,8,150
10263,POLAND ,48885,8,150
10264,POLAND ,48887,8,150
10265,POLAND ,486995,8,150
10266,POLAND ,486997,8,150
10267,POLAND ,486998,8,150
10268,POLAND ,486999,8,150
10269,POLAND ,487270,8,150
10270,POLAND ,487274,8,150
10271,POLAND ,487275,8,150
10272,POLAND ,487276,8,150
10273,POLAND ,487277,8,150
10274,POLAND ,487278,8,150
10275,POLAND ,487279,8,150
10276,POLAND ,487290,8,150
10277,POLAND ,487291,8,150
10278,POLAND ,487895,8,150
10279,POLAND ,487896,8,150
10280,POLAND ,487897,8,150
10281,POLAND ,487898,8,150
10282,POLAND ,487899,8,150
10283,POLAND ,485791,8,150
10284,POLAND ,485792,8,150
10285,POLAND ,485793,8,150
10286,POLAND ,487292,8,150
10287,POLAND ,487293,8,150
10288,POLAND ,487294,8,150
10289,POLAND ,487295,8,150
10290,POLAND ,487296,8,150
10291,POLAND ,487394,8,150
10292,POLAND ,487395,8,150
10293,POLAND ,487396,8,150
10294,POLAND ,48,11,400
10295,POLAND ,48225,11,400
10296,POLAND ,48226,11,400
10297,POLAND ,481225,11,400
10298,POLAND ,481226,11,400
10299,POLAND ,481227,11,400
10300,POLAND ,481228,11,400
10301,POLAND ,481241,11,400
10302,POLAND ,481242,11,400
10303,POLAND ,481262,11,400
10304,POLAND ,481263,11,400
10305,POLAND ,481264,11,400
10306,POLAND ,481265,11,400
10307,POLAND ,481268,11,400
10308,POLAND ,481343,11,400
10309,POLAND ,481785,11,400
10310,POLAND ,481844,11,400
10311,POLAND ,482272,11,400
10312,POLAND ,482273,11,400
10313,POLAND ,482274,11,400
10314,POLAND ,482275,11,400
10315,POLAND ,482276,11,400
10316,POLAND ,482277,11,400
10317,POLAND ,482278,11,400
10318,POLAND ,482279,11,400
10319,POLAND ,482281,11,400
10320,POLAND ,482282,11,400
10321,POLAND ,482283,11,400
10322,POLAND ,482284,11,400
10323,POLAND ,482285,11,400
10324,POLAND ,482286,11,400
10325,POLAND ,482287,11,400
10326,POLAND ,482288,11,400
10327,POLAND ,482289,11,400
10328,POLAND ,482426,11,400
10329,POLAND ,483220,11,400
10330,POLAND ,483222,11,400
10331,POLAND ,483223,11,400
10332,POLAND ,483224,11,400
10333,POLAND ,483225,11,400
10334,POLAND ,483226,11,400
10335,POLAND ,483227,11,400
10336,POLAND ,483228,11,400
10337,POLAND ,483229,11,400
10338,POLAND ,483233,11,400
10339,POLAND ,483234,11,400
10340,POLAND ,483235,11,400
10341,POLAND ,483238,11,400
10342,POLAND ,483239,11,400
10343,POLAND ,483260,11,400
10344,POLAND ,483262,11,400
10345,POLAND ,483381,11,400
10346,POLAND ,483384,11,400
10347,POLAND ,483387,11,400
10348,POLAND ,483432,11,400
10349,POLAND ,483435,11,400
10350,POLAND ,483436,11,400
10351,POLAND ,484136,11,400
10352,POLAND ,484222,11,400
10353,POLAND ,484263,11,400
10354,POLAND ,484264,11,400
10355,POLAND ,484265,11,400
10356,POLAND ,484267,11,400
10357,POLAND ,484268,11,400
10358,POLAND ,484271,11,400
10359,POLAND ,484382,11,400
10360,POLAND ,484683,11,400
10361,POLAND ,485232,11,400
10362,POLAND ,485234,11,400
10363,POLAND ,485237,11,400
10364,POLAND ,485238,11,400
10365,POLAND ,485523,11,400
10366,POLAND ,485830,11,400
10367,POLAND ,485832,11,400
10368,POLAND ,485834,11,400
10369,POLAND ,485855,11,400
10370,POLAND ,485866,11,400
10371,POLAND ,485984,11,400
10372,POLAND ,486181,11,400
10373,POLAND ,486182,11,400
10374,POLAND ,486183,11,400
10375,POLAND ,486184,11,400
10376,POLAND ,486185,11,400
10377,POLAND ,486186,11,400
10378,POLAND ,486187,11,400
10379,POLAND ,486189,11,400
10380,POLAND ,486273,11,400
10381,POLAND ,486276,11,400
10382,POLAND ,486278,11,400
10383,POLAND ,486324,11,400
10384,POLAND ,486327,11,400
10385,POLAND ,486832,11,400
10386,POLAND ,487131,11,400
10387,POLAND ,487132,11,400
10388,POLAND ,487134,11,400
10389,POLAND ,487135,11,400
10390,POLAND ,487136,11,400
10391,POLAND ,487139,11,400
10392,POLAND ,487481,11,400
10393,POLAND ,487484,11,400
10394,POLAND ,487740,11,400
10395,POLAND ,487741,11,400
10396,POLAND ,488174,11,400
10397,POLAND ,488571,11,400
10398,POLAND ,488574,11,400
10399,POLAND ,488627,11,400
10400,POLAND ,488964,11,400
